"time","m.c_pot.gate_act.n","m.c_sod.gate_act.n","m.c_sod.gate_inact.n","m.l.v","m.c_pot.g","m.c_sod.g","c.v"
0.009223074358119374,0.4939612982568189,0.1970475631683369,0.3047364825418407,-14.7850095169045,2.143256721216233,0.2797814403869474,-14.7850095169045
0.009233077692564188,0.494086351732878,0.198204522312575,0.3044202057253014,-14.87959152298731,2.145427931807673,0.2844430973175882,-14.87959152298731
0.009243081027009003,0.4942145269944984,0.199378483546929,0.3040992099096476,-14.97570576677891,2.14765505514866,0.2892220521298007,-14.97570576677891
0.009253084361453818,0.4943458778642976,0.2005699185184701,0.3037734046683124,-15.07340011589448,2.149939155078024,0.2941225949863428,-15.07340011589448
0.009263087695898632,0.4944804598759909,0.2017793145442534,0.3034426966616884,-15.17272413711331,2.152281331503173,0.2991492114707859,-15.17272413711331
0.009273091030343447,0.4946183303167063,0.2030071750142174,0.3031069895633826,-15.27372914214076,2.154682721456647,0.3043065921010824,-15.27372914214076
0.009283094364788263,0.4947595500529796,0.2042540365066007,0.3027661808028424,-15.3764702529105,2.157144531276897,0.3095997150384823,-15.3764702529105
0.009293097699233076,0.494904185449174,0.2055204867693413,0.3024201581430191,-15.48100857153211,2.159668070583801,0.3150339378636532,-15.48100857153211
0.009303101033677891,0.4950522975132452,0.2068070630257999,0.3020688190554801,-15.5873988886318,2.162254563309224,0.3206145628113974,-15.5873988886318
0.009313104368122707,0.4952039525645652,0.2081143519352736,0.3017120516815752,-15.69570175965498,2.16490533407406,0.3263472797840167,-15.69570175965498
0.009323107702567522,0.4953592191315836,0.2094429605314995,0.3013497403714698,-15.805979990151,2.167621754567576,0.3322380522375018,-15.805979990151
0.009333111037012337,0.4955181694973806,0.2107935307460802,0.3009817629233968,-15.91830041284294,2.170405271082375,0.3382931955278701,-15.91830041284294
0.009343114371457153,0.4956808831023216,0.212166771376865,0.3006079845033367,-16.03273780393618,2.173257464797931,0.3445195415612943,-16.03273780393618
0.009353117705901968,0.4958474341759009,0.2135633419108304,0.300228279755064,-16.14936063265127,2.176179835594717,0.3509239172211107,-16.14936063265127
0.009363121040346782,0.496017902842162,0.2149839568495682,0.299842512951111,-16.26824385053445,2.179173997086563,0.3575136359562565,-16.26824385053445
0.009373124374791597,0.4961923720969092,0.2164293573192937,0.2994505433979444,-16.38946540614403,2.182241624321198,0.3642963844725882,-16.38946540614403
0.009383127709236412,0.496370928649957,0.2179003190799314,0.2990522239279281,-16.51310728023709,2.185384469250049,0.3712802784155416,-16.51310728023709
0.009393131043681226,0.4965536658208935,0.2193976800742049,0.2986473957085747,-16.6392590714625,2.188604412528938,0.3784740181445324,-16.6392590714625
0.009403134378126041,0.4967406750320147,0.2209222594742553,0.2982359035013001,-16.76800741950546,2.19190331443727,0.3858865133248764,-16.76800741950546
0.009413137712570857,0.4969320531861846,0.2224749278796671,0.2978175824326121,-16.89944515763659,2.195283145510981,0.3935272438421751,-16.89944515763659
0.009423141047015672,0.4971279007705896,0.2240565892686854,0.297392261397211,-17.03366894663204,2.198745954024719,0.4014061953129568,-17.03366894663204
0.009433144381460487,0.4973283226416026,0.2256681883339491,0.296959761665663,-17.17078026107513,2.202293880773785,0.4095339207743308,-17.17078026107513
0.009443147715905301,0.4975334321280842,0.2273107487715955,0.2965198896034905,-17.3108906067834,2.205929232852146,0.4179217689133454,-17.3108906067834
0.009453151050350116,0.4977433403103694,0.2289852732937077,0.2960724556960724,-17.45410783671355,2.209654294790874,0.4265813942897296,-17.45410783671355
0.009463154384794932,0.4979581650316875,0.2306928276988422,0.295617258558258,-17.60054762641178,2.21347148915139,0.4355252196403118,-17.60054762641178
0.009473157719239747,0.4981780286287236,0.2324345197181707,0.2951540889619121,-17.75033056597335,2.217383337547431,0.444766359959796,-17.75033056597335
0.009483161053684561,0.4984030587501911,0.2342115064293609,0.2946827284125163,-17.90358314987517,2.221392476466895,0.4543186975376365,-17.90358314987517
0.009493164388129376,0.4986333951355629,0.2360250551992897,0.2942029374007534,-18.0604460213305,2.225501779679496,0.4641972616676518,-18.0604460213305
0.009503167722574191,0.4988691731998205,0.2378763963190673,0.2937144838339427,-18.2210539856385,2.229714067078456,0.4744174567753798,-18.2210539856385
0.009513171057019005,0.4991105374561957,0.2397668436173443,0.2932171197779409,-18.38555234142645,2.234032345323496,0.48499576658774,-18.38555234142645
0.00952317439146382,0.499357638151439,0.2416977643034687,0.2927105872806485,-18.55409277869095,2.238459749600132,0.4959496370339387,-18.55409277869095
